id,board_from,alight_to,arr_time
932,1,3,13:46:52.172040
933,1,5,13:47:18.258997
934,1,5,13:47:44.459870
935,1,5,13:48:10.775659
936,1,7,13:48:37.091448
937,1,10,13:49:02.842521
938,1,6,13:49:28.483547
939,1,10,13:49:54.684420
940,1,6,13:50:20.435493
941,1,3,13:50:46.867211
942,1,5,13:51:12.954168
943,1,3,13:51:38.595194
944,1,3,13:52:04.346267
945,1,5,13:52:30.097340
946,1,5,13:52:56.184297
947,1,2,13:53:22.500086
948,1,5,13:53:48.700959
949,1,5,13:54:15.132677
950,1,3,13:54:41.564395
951,1,6,13:55:07.426464
952,1,4,13:55:33.513421
953,1,7,13:55:59.045336
954,1,3,13:56:25.594009
955,1,5,13:56:51.456078
956,1,9,13:57:18.004751
957,1,7,13:57:43.755824
958,1,7,13:58:10.304497
959,1,8,13:58:36.505370
960,1,3,13:59:02.256443
961,1,9,13:59:27.897469
962,1,8,13:59:53.538495
963,1,10,14:00:19.854284
964,1,4,14:00:46.286002
965,1,3,14:01:12.834675
966,1,3,14:01:39.383348
967,1,10,14:02:05.245417
968,1,8,14:02:30.996490
969,1,2,14:02:57.083447
970,1,5,14:03:23.632120
971,1,8,14:03:50.180793
972,1,10,14:04:16.267750
973,1,7,14:04:42.354707
974,1,4,14:05:08.903380
975,1,8,14:05:35.335098
976,1,9,14:06:01.766816
977,1,2,14:06:27.628885
978,1,9,14:06:54.060603
979,1,10,14:07:20.147560
980,1,5,14:07:46.463349
981,1,8,14:08:12.437375
982,1,3,14:08:38.299444
983,1,6,14:09:04.386401
984,1,6,14:09:30.137474
985,1,3,14:09:56.338347
986,1,6,14:10:23.005014
987,1,5,14:10:49.553687
988,1,3,14:11:15.985405
989,1,8,14:11:42.072362
990,1,6,14:12:07.934431
991,1,6,14:12:34.483104
992,1,4,14:13:00.345173
993,1,4,14:13:25.986199
994,1,8,14:13:52.301988
995,1,3,14:14:18.053061
996,1,3,14:14:44.368850
997,1,10,14:15:10.119923
998,1,6,14:15:36.668596
999,1,9,14:16:02.530665
1000,1,9,14:16:28.962383
1001,1,7,14:16:55.629050
1002,1,7,14:17:21.603076
1003,1,8,14:17:47.465145
1004,1,7,14:18:13.666018
1005,1,7,14:18:39.640044
1006,1,9,14:19:06.071762
1007,1,10,14:19:32.503480
1008,1,8,14:19:58.254553
1009,1,9,14:20:23.786468
1010,1,6,14:20:49.648537
1011,1,7,14:21:15.849410
1012,1,6,14:21:41.711479
1013,1,4,14:22:07.685505
1014,1,6,14:22:34.117223
1015,1,9,14:23:00.204180
1016,1,4,14:23:25.955253
1017,1,7,14:23:51.706326
1018,1,8,14:24:17.457399
1019,1,6,14:24:43.658272
1020,1,9,14:25:09.299298
1021,1,4,14:25:35.500171
1022,1,8,14:26:01.815960
1023,1,7,14:26:27.789986
1024,1,7,14:26:53.764012
1025,1,2,14:27:19.515085
1026,1,6,14:27:45.156111
1027,1,5,14:28:11.471900
1028,1,7,14:28:37.903618
1029,1,2,14:29:03.435533
1030,1,6,14:29:29.984206
1031,1,4,14:29:55.958232
1032,1,7,14:30:22.389950
1033,1,7,14:30:48.938623
1034,1,7,14:31:15.254412
1035,1,9,14:31:41.570201
1036,1,2,14:32:08.118874
1037,1,5,14:32:33.759900
1038,1,3,14:32:59.510973
1039,1,10,14:33:25.942691
1040,1,4,14:33:52.491364
1041,1,10,14:34:18.353433
1042,1,9,14:34:43.885348
1043,1,6,14:35:09.636421
1044,1,4,14:35:35.723378
1045,1,6,14:36:01.364404
1046,1,6,14:36:27.680193
1047,1,6,14:36:53.542262
1048,1,3,14:37:19.858051
1049,1,8,14:37:46.406724
1050,1,9,14:38:12.722513
1051,1,5,14:38:38.473586
1052,1,10,14:39:04.335655
1053,1,6,14:39:30.651444
1054,1,3,14:39:56.967233
1055,1,3,14:40:22.499148
1056,1,5,14:40:48.473174
1057,1,7,14:41:14.114200
1058,1,3,14:41:40.315073
1059,1,3,14:42:06.863746
1060,1,2,14:42:33.412419
1061,1,5,14:42:59.961092
1062,1,5,14:43:26.161965
1063,1,6,14:43:51.693880
1064,1,2,14:44:17.667906
1065,1,6,14:44:43.418979
1066,1,8,14:45:09.850697
1067,1,4,14:45:36.399370
1068,1,3,14:46:02.948043
1069,1,7,14:46:29.379761
1070,1,7,14:46:55.353787
1071,1,6,14:47:20.994813
1072,1,6,14:47:47.426531
1073,1,5,14:48:13.177604
1074,1,4,14:48:39.726277
1075,1,8,14:49:06.157995
1076,1,7,14:49:32.589713
1077,1,2,14:49:59.021431
1078,1,8,14:50:25.337220
1079,1,6,14:50:51.199289
1080,1,4,14:51:16.840315
1081,1,7,14:51:42.702384
1082,1,7,14:52:08.343410
1083,1,2,14:52:34.317436
1084,1,6,14:53:00.984103
1085,1,2,14:53:26.958129
1086,1,5,14:53:53.506802
1087,1,7,14:54:19.368871
1088,1,4,14:54:45.569744
1089,1,9,14:55:12.001462
1090,1,4,14:55:37.863531
1091,1,2,14:56:03.504557
1092,1,4,14:56:29.036472
1093,1,7,14:56:55.123429
1094,1,2,14:57:21.555147
1095,1,7,14:57:47.529173
1096,1,5,14:58:13.730046
1097,1,10,14:58:39.481119
1098,1,10,14:59:05.455145
1099,1,6,14:59:31.429171
1100,1,2,14:59:57.744960
1101,1,8,15:00:23.496033
1102,1,7,15:00:49.696906
1103,1,5,15:01:16.012695
1104,1,2,15:01:41.544610
1105,1,6,15:02:07.631567
1106,1,9,15:02:33.272593
1107,1,10,15:02:59.473466
1108,1,4,15:03:26.022139
1109,1,10,15:03:52.109096
1110,1,9,15:04:18.540814
1111,1,5,15:04:44.291887
1112,1,8,15:05:10.607676
1113,1,2,15:05:36.923465
1114,1,9,15:06:03.472138
1115,1,6,15:06:29.903856
1116,1,9,15:06:56.104729
1117,1,10,15:07:22.771396
1118,1,2,15:07:48.522469
1119,1,9,15:08:14.838258
1120,1,9,15:08:40.370173
1121,1,8,15:09:06.121246
1122,1,8,15:09:32.208203
1123,1,4,15:09:57.849229
1124,1,5,15:10:23.490255
1125,1,3,15:10:49.577212
1126,1,3,15:11:15.328285
1127,1,10,15:11:41.994952
1128,1,6,15:12:08.543625
1129,1,2,15:12:34.184651
1130,1,10,15:13:00.385524
1131,1,7,15:13:26.136597
1132,1,3,15:13:52.568315
1133,1,5,15:14:18.100230
1134,1,3,15:14:43.851303
1135,1,5,15:15:10.167092
1136,1,5,15:15:35.699007
1137,1,2,15:16:02.014796
1138,1,5,15:16:28.330585
1139,1,10,15:16:54.762303
1140,1,8,15:17:20.624372
1141,1,9,15:17:46.940161
1142,1,2,15:18:12.914187
1143,1,3,15:18:39.580854
1144,1,4,15:19:05.221880
1145,1,4,15:19:31.083949
1146,1,6,15:19:57.515667
1147,1,4,15:20:23.489693
1148,1,7,15:20:49.576650
1149,1,4,15:21:16.243317
1150,1,4,15:21:42.217343
1151,1,4,15:22:07.749258
1152,1,7,15:22:33.836215
1153,1,4,15:22:59.698284
1154,1,6,15:23:25.449357
1155,1,7,15:23:51.200430
1156,1,5,15:24:17.174456
1157,1,10,15:24:42.925529
1158,1,7,15:25:09.012486
1159,1,5,15:25:35.328275
1160,1,10,15:26:01.759993
1161,1,4,15:26:27.622062
1162,1,4,15:26:54.053780
1163,1,2,15:27:19.915849
1164,1,9,15:27:45.447764
1165,1,6,15:28:11.198837
1166,1,4,15:28:37.060906
1167,1,4,15:29:02.701932
1168,1,10,15:29:28.902805
1169,1,3,15:29:55.103678
1170,1,8,15:30:21.652351
1171,1,4,15:30:47.514420
1172,1,10,15:31:13.946138
1173,1,5,15:31:40.377856
1174,1,8,15:32:06.464813
1175,1,7,15:32:32.780602
1176,1,10,15:32:58.754628
1177,1,3,15:33:25.070417
1178,1,5,15:33:51.044443
1179,1,4,15:34:17.593116
1180,1,7,15:34:43.234142
1181,1,4,15:35:08.875168
1182,1,2,15:35:34.737237
1183,1,9,15:36:01.285910
1184,1,6,15:36:27.952577
1185,1,10,15:36:54.268366
1186,1,8,15:37:19.909392
1187,1,5,15:37:46.225181
1188,1,10,15:38:12.891848
1189,1,9,15:38:38.978805
1190,1,4,15:39:05.410523
1191,1,4,15:39:31.959196
1192,1,4,15:39:57.491111
1193,1,6,15:40:23.578068
1194,1,9,15:40:50.009786
1195,1,5,15:41:15.983812
1196,1,7,15:41:42.415530
1197,1,3,15:42:08.056556
1198,1,8,15:42:34.372345
1199,1,5,15:43:00.804063
1200,1,10,15:43:26.778089
1201,1,4,15:43:53.326762
1202,1,9,15:44:18.967788
1203,1,9,15:44:45.054745
1204,1,6,15:45:10.805818
1205,1,2,15:45:37.006691
1206,1,2,15:46:02.980717
1207,1,10,15:46:28.731790
1208,1,6,15:46:54.263705
1209,1,10,15:47:20.237731
1210,1,5,15:47:46.438604
1211,1,3,15:48:12.300673
1212,1,3,15:48:38.967340
1213,1,7,15:49:05.054297
1214,1,6,15:49:30.916366
1215,1,4,15:49:57.465039
1216,1,6,15:50:24.013712
1217,1,6,15:50:49.875781
1218,1,6,15:51:16.191570
1219,1,8,15:51:42.165596
1220,1,10,15:52:08.027665
1221,1,5,15:52:34.114622
1222,1,3,15:52:59.865695
1223,1,4,15:53:25.952652
1224,1,9,15:53:51.484567
1225,1,6,15:54:17.685440
1226,1,8,15:54:43.659466
1227,1,4,15:55:10.091184
1228,1,6,15:55:35.732210
1229,1,8,15:56:01.373236
1230,1,4,15:56:27.124309
1231,1,7,15:56:52.765335
1232,1,2,15:57:18.406361
1233,1,8,15:57:44.722150
1234,1,10,15:58:11.153868
1235,1,10,15:58:37.240825
1236,1,8,15:59:02.772740
1237,1,10,15:59:28.523813
1238,1,3,15:59:54.497839
1239,1,4,16:00:20.248912
1240,1,8,16:00:46.335869
1241,1,3,16:01:12.086942
1242,1,10,16:01:37.618857
1243,1,9,16:02:03.259883
1244,1,7,16:02:29.233909
1245,1,5,16:02:54.874935
1246,1,3,16:03:21.541602
1247,1,3,16:03:47.973320
1248,1,2,16:04:14.060277
1249,1,9,16:04:40.034303
1250,1,3,16:05:06.466021
1251,1,7,16:05:33.132688
1252,1,8,16:05:59.333561
1253,1,6,16:06:25.534434
1254,1,6,16:06:51.175460
1255,1,2,16:07:17.149486
1256,1,4,16:07:43.350359
1257,1,9,16:08:09.551232
1258,1,9,16:08:35.525258
1259,1,4,16:09:01.057173
1260,1,8,16:09:27.372962
1261,1,2,16:09:53.235031
1262,1,8,16:10:19.321988
1263,1,3,16:10:45.408945
1264,1,8,16:11:11.609818
1265,1,10,16:11:38.041536
1266,1,7,16:12:04.473254
1267,1,9,16:12:30.224327
1268,1,9,16:12:56.198353
1269,1,8,16:13:22.747026
1270,1,5,16:13:48.278941
1271,1,8,16:14:14.594730
1272,1,6,16:14:40.568756
1273,1,5,16:15:07.117429
1274,1,3,16:15:33.318302
1275,1,4,16:15:59.866975
1276,1,2,16:16:25.729044
1277,1,6,16:16:51.370070
1278,1,4,16:17:17.121143
1279,1,9,16:17:43.322016
1280,1,3,16:18:09.870689
1281,1,10,16:18:35.511715
1282,1,2,16:19:01.485741
1283,1,4,16:19:27.236814
1284,1,8,16:19:53.323771
1285,1,10,16:20:18.855686
1286,1,5,16:20:44.942643
1287,1,5,16:21:10.916669
1288,1,2,16:21:37.465342
1289,1,7,16:22:03.666215
1290,1,8,16:22:29.753172
1291,1,6,16:22:55.954045
1292,1,10,16:23:22.269834
1293,1,8,16:23:48.701552
1294,1,4,16:24:15.133270
1295,1,8,16:24:41.564988
1296,1,7,16:25:07.651945
1297,1,4,16:25:33.292971
1298,1,10,16:25:58.933997
1299,1,3,16:26:24.465912
1300,1,10,16:26:50.552869
1301,1,3,16:27:16.984587
1302,1,10,16:27:43.651254
1303,1,6,16:28:09.967043
1304,1,6,16:28:36.515716
1305,1,2,16:29:02.716589
1306,1,5,16:29:29.032378
1307,1,7,16:29:54.894447
1308,1,7,16:30:20.756516
1309,1,8,16:30:46.843473
1310,1,10,16:31:12.484499
1311,1,3,16:31:39.151166
1312,1,7,16:32:05.013235
1313,1,9,16:32:30.987261
1314,1,5,16:32:56.628287
1315,1,8,16:33:23.176960
1316,1,7,16:33:49.725633
1317,1,10,16:34:16.041422
1318,1,3,16:34:42.590095
1319,1,6,16:35:08.790968
1320,1,3,16:35:34.542041
1321,1,10,16:36:00.516067
1322,1,5,16:36:26.716940
1323,1,2,16:36:52.357966
1324,1,5,16:37:17.998992
1325,1,7,16:37:44.430710
1326,1,2,16:38:10.181783
1327,1,10,16:38:36.268740
1328,1,8,16:39:02.584529
1329,1,8,16:39:28.671486
1330,1,3,16:39:55.220159
1331,1,5,16:40:20.861185
1332,1,10,16:40:47.176974
1333,1,5,16:41:12.708889
1334,1,8,16:41:38.795846
1335,1,10,16:42:04.546919
1336,1,6,16:42:30.297992
1337,1,6,16:42:55.939018
1338,1,6,16:43:22.605685
1339,1,5,16:43:48.137600
1340,1,7,16:44:13.888673
1341,1,6,16:44:39.750742
1342,1,8,16:45:06.066531
1343,1,7,16:45:32.498249
1344,1,7,16:45:58.249322
1345,1,2,16:46:24.450195
1346,1,8,16:46:50.765984
1347,1,9,16:47:17.081773
1348,1,2,16:47:43.513491
1349,1,5,16:48:09.375560
1350,1,9,16:48:35.807278
1351,1,7,16:49:02.473945
1352,1,7,16:49:28.789734
1353,1,4,16:49:54.430760
1354,1,6,16:50:20.631633
1355,1,7,16:50:46.382706
1356,1,10,16:51:12.133779
1357,1,10,16:51:38.449568
1358,1,3,16:52:04.311637
1359,1,8,16:52:30.512510
1360,1,7,16:52:56.486536
1361,1,6,16:53:22.687409
1362,1,10,16:53:48.888282
1363,1,7,16:54:14.639355
1364,1,9,16:54:41.188028
1365,1,3,16:55:06.719943
1366,1,4,16:55:33.035732
1367,1,3,16:55:58.786805
1368,1,8,16:56:24.760831
1369,1,8,16:56:50.622900
1370,1,6,16:57:16.938689
1371,1,8,16:57:43.025646
1372,1,4,16:58:08.999672
1373,1,10,16:58:34.861741
1374,1,5,16:59:01.177530
1375,1,6,16:59:26.709445
1376,1,2,16:59:52.683471
1377,1,3,17:00:18.884344
1378,1,10,17:00:45.085217
1379,1,9,17:01:11.633890
1380,1,6,17:01:37.949679
1381,1,4,17:02:03.700752
1382,1,2,17:02:29.562821
1383,1,5,17:02:56.111494
1384,1,8,17:03:22.778161
1385,1,4,17:03:48.419187
1386,1,5,17:04:14.620060
1387,1,9,17:04:40.371133
1388,1,8,17:05:06.012159
1389,1,2,17:05:31.653185
1390,1,6,17:05:58.084903
1391,1,10,17:06:24.516621
1392,1,5,17:06:51.065294
1393,1,4,17:07:17.497012
1394,1,4,17:07:43.138038
1395,1,7,17:08:09.000107
1396,1,3,17:08:34.751180
1397,1,2,17:09:01.066969
1398,1,8,17:09:26.707995
1399,1,5,17:09:52.682021
1400,1,5,17:10:18.433094
1401,1,5,17:10:44.295163
1402,1,4,17:11:10.046236
1403,1,3,17:11:35.578151
1404,1,5,17:12:01.779024
1405,1,2,17:12:27.530097
1406,1,8,17:12:53.171123
1407,1,8,17:13:19.033192
1408,1,8,17:13:45.581865
1409,1,5,17:14:11.332938
1410,1,7,17:14:36.973964
1411,1,3,17:15:02.725037
1412,1,5,17:15:28.476110
1413,1,4,17:15:54.676983
1414,1,3,17:16:20.539052
1415,1,8,17:16:46.290125
1416,1,7,17:17:12.490998
1417,1,8,17:17:39.039671
1418,1,4,17:18:05.706338
1419,1,4,17:18:32.022127
1420,1,4,17:18:58.109084
1421,1,6,17:19:23.860157
1422,1,2,17:19:50.291875
1423,1,8,17:20:16.492748
1424,1,6,17:20:43.041421
1425,1,2,17:21:08.573336
1426,1,2,17:21:34.660293
1427,1,9,17:22:00.861166
1428,1,2,17:22:26.502192
1429,1,9,17:22:53.050865
1430,1,9,17:23:19.482583
1431,1,2,17:23:45.456609
1432,1,4,17:24:11.543566
1433,1,8,17:24:37.294639
1434,1,6,17:25:03.961306
1435,1,8,17:25:29.823375
1436,1,7,17:25:56.490042
1437,1,8,17:26:22.131068
1438,1,6,17:26:48.331941
1439,1,4,17:27:13.972967
1440,1,6,17:27:40.173840
1441,1,4,17:28:06.147866
1442,1,7,17:28:32.579584
1443,1,9,17:28:58.553610
1444,1,9,17:29:24.085525
1445,1,9,17:29:49.947594
1446,1,6,17:30:15.921620
1447,1,7,17:30:42.122493
1448,1,3,17:31:08.554211
1449,1,7,17:31:34.641168
1450,1,4,17:32:01.189841
1451,1,8,17:32:27.051910
1452,1,7,17:32:53.252783
1453,1,4,17:33:19.568572
1454,1,8,17:33:45.542598
1455,1,3,17:34:11.743471
1456,1,7,17:34:37.944344
1457,1,4,17:35:03.476259
1458,1,8,17:35:29.227332
1459,1,7,17:35:55.659050
1460,1,9,17:36:21.410123
1461,1,10,17:36:47.497080
1462,1,9,17:37:13.028995
1463,1,8,17:37:39.229868
1464,1,3,17:38:05.778541
1465,1,3,17:38:31.419567
1466,1,9,17:38:57.060593
1467,1,6,17:39:22.922662
1468,1,2,17:39:48.673735
1469,1,8,17:40:15.222408
1470,1,4,17:40:40.754323
1471,1,7,17:41:06.955196
1472,1,2,17:41:32.706269
1473,1,9,17:41:58.793226
1474,1,3,17:42:24.325141
1475,1,10,17:42:50.640930
1476,1,10,17:43:16.956719
1477,1,3,17:43:43.505392
1478,1,8,17:44:10.054065
1479,1,7,17:44:35.585980
1480,1,2,17:45:01.337053
1481,1,5,17:45:27.424010
1482,1,7,17:45:53.972683
1483,1,4,17:46:19.946709
1484,1,9,17:46:45.587735
1485,1,10,17:47:11.903524
1486,1,7,17:47:37.990481
1487,1,8,17:48:03.741554
1488,1,3,17:48:29.715580
1489,1,8,17:48:55.689606
1490,1,7,17:49:22.121324
1491,1,5,17:49:48.322197
1492,1,10,17:50:14.753915
1493,1,6,17:50:40.840872
1494,1,6,17:51:07.389545
1495,1,7,17:51:33.476502
1496,1,4,17:51:59.117528
1497,1,7,17:52:24.868601
1498,1,5,17:52:51.300319
1499,1,6,17:53:17.732037
1500,1,10,17:53:43.932910
1501,1,4,17:54:10.364628
1502,1,5,17:54:36.913301
1503,1,2,17:55:03.000258
1504,1,10,17:55:29.316047
1505,1,6,17:55:55.067120
1506,1,6,17:56:21.154077
1507,1,6,17:56:46.795103
1508,1,7,17:57:12.995976
1509,1,10,17:57:38.637002
1510,1,6,17:58:04.499071
1511,1,9,17:58:30.140097
1512,1,8,17:58:56.227054
1513,1,9,17:59:22.775727
1514,1,9,17:59:48.862684
1515,1,7,18:00:14.836710
1516,1,6,18:00:41.152499
1517,1,7,18:01:07.353372
1518,1,7,18:01:33.327398
1519,1,8,18:01:59.414355
1520,1,6,18:02:25.846073
1521,1,4,18:02:52.512740
1522,1,2,18:03:19.179407
1523,1,8,18:03:45.153433
1524,1,5,18:04:11.015502
1525,1,2,18:04:37.216375
1526,1,5,18:05:03.078444
1527,1,10,18:05:29.510162
1528,1,9,18:05:55.042077
1529,1,10,18:06:21.473795
1530,1,8,18:06:47.447821
1531,1,5,18:07:13.763610
1532,1,2,18:07:39.295525
1533,1,4,18:08:05.157594
1534,1,10,18:08:31.244551
1535,1,3,18:08:57.106620
1536,1,4,18:09:23.422409
1537,1,5,18:09:49.284478
1538,1,4,18:10:15.716196
1539,1,9,18:10:42.382863
1540,1,7,18:11:08.814581
1541,1,8,18:11:35.246299
1542,1,9,18:12:01.912966
1543,1,4,18:12:28.579633
1544,1,5,18:12:55.246300
1545,1,4,18:13:21.220326
1546,1,7,18:13:47.768999
1547,1,9,18:14:14.435666
1548,1,8,18:14:40.522623
1549,1,5,18:15:06.723496
1550,1,6,18:15:33.272169
1551,1,3,18:15:59.820842
1552,1,5,18:16:25.461868
1553,1,8,18:16:51.893586
1554,1,5,18:17:17.867612
1555,1,3,18:17:44.299330
1556,1,10,18:18:10.500203
1557,1,2,18:18:36.931921
1558,1,2,18:19:03.018878
1559,1,2,18:19:28.992904
1560,1,2,18:19:54.966930
1561,1,3,18:20:21.167803
1562,1,9,18:20:46.808829
1563,1,7,18:21:12.449855
1564,1,3,18:21:38.881573
1565,1,2,18:22:05.548240
1566,1,5,18:22:31.080155
1567,1,5,18:22:57.281028
1568,1,6,18:23:23.255054
1569,1,8,18:23:49.117123
1570,1,4,18:24:14.979192
1571,1,10,18:24:40.620218
1572,1,6,18:25:06.821091
1573,1,10,18:25:32.462117
1574,1,4,18:25:58.103143
1575,1,4,18:26:24.651816
1576,1,7,18:26:50.292842
1577,1,7,18:27:16.724560
1578,1,6,18:27:42.925433
1579,1,2,18:28:09.012390
1580,1,6,18:28:34.763463
1581,1,9,18:29:01.079252
1582,1,2,18:29:26.941321
1583,1,2,18:29:53.607988
1584,1,6,18:30:19.470057
1585,1,3,18:30:45.444083
1586,1,3,18:31:11.992756
1587,1,4,18:31:38.308545
1588,1,6,18:32:04.282571
1589,1,7,18:32:30.831244
1590,1,2,18:32:56.693313
1591,1,3,18:33:23.359980
1592,1,3,18:33:49.334006
1593,1,7,18:34:14.865921
1594,1,3,18:34:41.181710
1595,1,10,18:35:06.932783
1596,1,4,18:35:33.364501
1597,1,5,18:35:59.451458
1598,1,3,18:36:25.538415
1599,1,8,18:36:52.087088
1600,1,6,18:37:18.061114
1601,1,8,18:37:44.261987
1602,1,6,18:38:10.013060
1603,1,5,18:38:35.875129
1604,1,9,18:39:01.626202
1605,1,3,18:39:28.174875
1606,1,2,18:39:54.375748
1607,1,10,18:40:20.016774
1608,1,4,18:40:46.565447
1609,1,10,18:41:12.766320
1610,1,3,18:41:39.198038
1611,1,7,18:42:05.284995
1612,1,4,18:42:31.951662
1613,1,9,18:42:58.383380
1614,1,8,18:43:24.134453
1615,1,8,18:43:50.683126
1616,1,3,18:44:16.770083
1617,1,6,18:44:42.632152
1618,1,6,18:45:08.606178
1619,1,5,18:45:34.468247
1620,1,4,18:46:00.442273
1621,1,2,18:46:26.529230
1622,1,7,18:46:52.616187
1623,1,10,18:47:18.590213
1624,1,9,18:47:44.341286
1625,1,2,18:48:10.889959
1626,1,6,18:48:37.556626
1627,1,5,18:49:03.988344
1628,1,3,18:49:30.420062
1629,1,8,18:49:56.968735
1630,1,7,18:50:22.609761
1631,1,2,18:50:49.158434
1632,1,2,18:51:15.132460
1633,1,4,18:51:41.333333
1634,1,3,18:52:06.865248
1635,1,9,18:52:32.727317
1636,1,10,18:52:59.275990
1637,1,8,18:53:25.362947
1638,1,6,18:53:51.003973
1639,1,6,18:54:16.977999
1640,1,5,18:54:43.293788
1641,1,3,18:55:09.380745
1642,1,7,18:55:35.581618
1643,1,6,18:56:01.555644
1644,1,6,18:56:27.087559
1645,1,8,18:56:53.288432
1646,1,10,18:57:19.375389
1647,1,10,18:57:45.349415
1648,1,5,18:58:11.898088
1649,1,7,18:58:37.985045
1650,1,5,18:59:03.847114
1651,1,8,18:59:29.709183
1652,1,3,18:59:55.350209
1653,1,4,19:00:21.665998
1654,1,10,19:00:48.214671
1655,1,8,19:01:14.415544
1656,1,6,19:01:40.389570
1657,1,3,19:02:06.251639
1658,1,4,19:02:32.683357
1659,1,3,19:02:59.232030
1660,1,10,19:03:25.898697
1661,1,3,19:03:52.214486
1662,1,4,19:04:17.746401
1663,1,5,19:04:44.178119
1664,1,2,19:05:10.844786
1665,1,10,19:05:37.045659
1666,1,10,19:06:03.132616
1667,1,5,19:06:28.883689
1668,1,10,19:06:55.084562
1669,1,10,19:07:21.285435
1670,1,2,19:07:46.926461
1671,1,4,19:08:13.127334
1672,1,7,19:08:38.878407
1673,1,9,19:09:04.519433
1674,1,4,19:09:30.606390
1675,1,5,19:09:56.922179
1676,1,9,19:10:22.454094
1677,1,4,19:10:48.316163
1678,1,4,19:11:14.067236
1679,1,8,19:11:40.154193
1680,1,2,19:12:06.016262
1681,1,5,19:12:32.332051
1682,1,6,19:12:58.998718
1683,1,8,19:13:25.547391
1684,1,7,19:13:51.521417
1685,1,2,19:14:17.162443
1686,1,10,19:14:43.024512
1687,1,4,19:15:08.665538
1688,1,6,19:15:34.752495
1689,1,9,19:16:00.503568
1690,1,6,19:16:26.704441
1691,1,10,19:16:53.136159
1692,1,9,19:17:18.777185
1693,1,9,19:17:44.978058
1694,1,4,19:18:11.065015
1695,1,5,19:18:37.380804
1696,1,5,19:19:04.047471
1697,1,4,19:19:30.248344
1698,1,7,19:19:56.564133
1699,1,4,19:20:22.205159
1700,1,7,19:20:48.520948
1701,1,8,19:21:14.272021
1702,1,10,19:21:40.938688
1703,1,8,19:22:06.800757
1704,1,4,19:22:33.467424
1705,1,2,19:22:59.329493
1706,1,7,19:23:25.080566
1707,1,9,19:23:51.629239
1708,1,7,19:24:17.603265
1709,1,3,19:24:43.919054
1710,1,9,19:25:09.781123
1711,1,9,19:25:35.532196
1712,1,2,19:26:01.283269
1713,1,9,19:26:27.831942
1714,1,8,19:26:53.805968
1715,1,6,19:27:20.472635
1716,1,2,19:27:47.021308
1717,1,6,19:28:13.453026
1718,1,2,19:28:39.768815
1719,1,7,19:29:06.084604
1720,1,7,19:29:31.725630
1721,1,8,19:29:57.366656
1722,1,9,19:30:23.567529
1723,1,8,19:30:49.768402
1724,1,6,19:31:15.855359
1725,1,7,19:31:42.287077
1726,1,7,19:32:08.374034
1727,1,6,19:32:33.905949
1728,1,9,19:32:59.546975
1729,1,3,19:33:25.298048
1730,1,8,19:33:51.272074
1731,1,3,19:34:17.820747
1732,1,10,19:34:44.252465
1733,1,7,19:35:09.893491
1734,1,5,19:35:35.867517
1735,1,2,19:36:02.416190
1736,1,8,19:36:28.617063
1737,1,4,19:36:54.932852
1738,1,6,19:37:21.133725
1739,1,2,19:37:47.334598
1740,1,3,19:38:13.196667
1741,1,10,19:38:39.863334
1742,1,4,19:39:05.614407
1743,1,10,19:39:31.365480
1744,1,8,19:39:57.116553
1745,1,9,19:40:23.548271
1746,1,7,19:40:49.299344
1747,1,4,19:41:15.050417
1748,1,9,19:41:41.251290
1749,1,5,19:42:06.892316
1750,1,8,19:42:33.208105
1751,1,9,19:42:59.070174
1752,1,3,19:43:25.271047
1753,1,7,19:43:51.471920
1754,1,4,19:44:18.020593
1755,1,9,19:44:44.221466
1756,1,6,19:45:09.972539
1757,1,4,19:45:36.639206
1758,1,3,19:46:02.280232
1759,1,10,19:46:27.921258
1760,1,6,19:46:53.453173
1761,1,2,19:47:19.094199
1762,1,5,19:47:44.626114
1763,1,3,19:48:10.488183
1764,1,7,19:48:36.020098
1765,1,8,19:49:02.568771
1766,1,9,19:49:28.884560
1767,1,2,19:49:54.858586
1768,1,2,19:50:21.525253
1769,1,4,19:50:47.499279
1770,1,9,19:51:14.165946
1771,1,2,19:51:40.597664
1772,1,9,19:52:06.798537
1773,1,10,19:52:33.114326
1774,1,6,19:52:58.865399
1775,1,7,19:53:24.839425
1776,1,2,19:53:50.701494
1777,1,4,19:54:16.675520
1778,1,10,19:54:42.537589
1779,1,3,19:55:08.624546
1780,1,7,19:55:34.375619
1781,1,10,19:56:00.691408
1782,1,10,19:56:26.553477
1783,1,6,19:56:52.415546
1784,1,6,19:57:17.947461
1785,1,3,19:57:44.379179
1786,1,10,19:58:10.020205
1787,1,10,19:58:35.994231
1788,1,7,19:59:02.081188
1789,1,4,19:59:27.832261
1790,1,4,19:59:53.473287
1791,1,3,20:00:19.905005
1792,1,6,20:00:46.453678
1793,1,9,20:01:11.985593
1794,1,10,20:01:37.959619
1795,1,8,20:02:04.046576
1796,1,4,20:02:29.908645
1797,1,3,20:02:55.440560
1798,1,4,20:03:21.414586
1799,1,2,20:03:48.081253
1800,1,2,20:04:14.282126
1801,1,5,20:04:40.144195
1802,1,9,20:05:06.231152
1803,1,7,20:05:31.872178
1804,1,7,20:05:58.073051
1805,1,3,20:06:24.047077
1806,1,9,20:06:49.798150
1807,1,7,20:07:16.229868
1808,1,10,20:07:41.980941
1809,1,10,20:08:07.843010
